web-scraper-order,web-scraper-start-url,item
"1567142626-2016","https://study.baidu.com/tiku","[题目]
图中甲图为黄河小浪底水库放水排沙图，乙图为放水排沙时小浪底大坝下游沿途含沙量变化图，读图回答问题。黄河小浪底水库蓄清排浊、放水输沙的影响有（    ）A大坝下游泥沙淤积增加B黄河三角洲面积缩小C水库调蓄洪水能力增强D黄土高原水土流失加剧题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：黄河小浪底水库蓄清排浊、放水输沙会下游的泥沙淤积减少，河口三角洲的面积增大，对黄土高原的水土流失不会产生明显的影响。通过蓄清排浊、放水输沙的目的是提高水库的调蓄洪水能力增强。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1982","https://study.baidu.com/tiku","[题目]
下图  为我国东南地区某外流河从发源地至入海口水能蕴藏量分布图。下列叙述正确的是（   ）A②处水能最丰富是因为该处河流水量最大B③到④河段河流落差小C④到⑤河段流量迅速减小D①处流量小，⑤处落差小题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：东南地区的外流河水量最大处应该在河流的下游入海处，②处水能最丰富主要是地势落差大；③到④河段水能资源也很丰富，说明河流落差也较大；④到⑤河段水能资源迅速减少，说明落差降低；①处在河流源头附近，流量小；⑤处在河口处因落差小，水能资源少。选项D正确。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1967","https://study.baidu.com/tiku","[题目]
改革开放初期，与环渤海地区相比，珠江三角洲地区工业发展的优势条件是（    ）A产业基础好B矿产资源丰富C腹地范围广D毗邻香港澳门题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：改革开放初期，珠三角地区发展的优势条件主要是改革开放的政策和优越的地理位置，珠三角地区工业基础薄弱，经济腹地狭小，而矿产资源不足。据此可知答案为：D知识点：
[知识点：]
区域工业化和城市化的推进过程产生的问题及解决措施"
"1567142626-2055","https://study.baidu.com/tiku","[题目]
发源于落基山脉的科罗拉多河是美国西南部的重要河流。读下图回答下列各题。1. 每年的4～5月是科罗拉多河的洪水期，此时径流量与冬季枯水期相差近30倍。据此可判断科罗拉多河的主要补给水源为（  ）A. 雨水B. 冰川融水C. 地下水D. 积雪融水2. 胡佛水坝是美国综合开发科罗拉多河水资源的一项关键性工程，于1931年4月开始动工兴建，1936年3月建成。胡佛水坝的建造产生的社会经济效益不包括（  ）A. 有利于保护生物的多样性B. 提供了清洁廉价的电力，促进了流域内工业的发展C. 预防洪涝灾害，降低了灾害损失D. 改善了下游地区的灌溉条件，促进了农业发展题型: 综合题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：1. D2. A解析：⑴由材料可知，每年的4～5月是科罗拉多河的洪水期，据此可知科罗拉多河的主要补给水源可能为冰川积雪融水，但由于受海拔及年降水量的影响，落基山脉地区少有冰川分布，因此其主要补给水源应为积雪融水。⑵保护生物的多样性属于生态环境效益，而不属于社会经济效益，此外胡佛水坝的建设将影响鱼类的洄游，不利于保护生物的多样性。据此可知答案为：（1）D；（2）A。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1937","https://study.baidu.com/tiku","[题目]
遥感可用于对资源和自然灾害的动态监测。（  ）题型: 判断题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：正确解析：遥感可以通过遥感图像实现对资源和自然灾害的动态监测。知识点：
[知识点：]
遥感(RS)在资源普查、环境和灾害监测中的应用,区域可持续发展"
"1567142626-2014","https://study.baidu.com/tiku","[题目]
下列关于阿斯旺大坝产生影响的表述，不正确的是（  ）A河口外海域沙丁鱼增加B尼罗河三角洲盐渍化严重C防止了水灾和旱灾D改善了尼罗河的通航条件题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：由于阿斯旺大坝建设导致尼罗河带到下游的水量和泥沙减少，故影响河口的水文环境，导致海岸线倒退，河口鱼类减少，故A项错误。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-2047","https://study.baidu.com/tiku","[题目]
珠江三角洲地区是我国主要的工业基地之一，也是我国第二大城市密集区。据此回答下列各题。1. 改革开放以来珠江三角洲地区工业化和城市化的水平迅速提高，下列关于其原因的说法正确的是（  ）①发达国家和地区的产业结构调整②国家的对外开放政策③良好的区位条件④人口自然增长率高⑤工业基础雄厚A. ①②③B. ③④⑤C. ①④⑤D. ②③④2. 珠三角与长三角及京津唐等地区相比，对外资吸引力正在下降，其原因是（  ）A. 国家对长江三角洲地区和京津唐地区实行了更优惠的政策B. 受地区产业基础和市场腹地等条件限制C. 长江三角洲地区和京津唐地区劳动力资源更为丰富、廉价D. 长江三角洲地区和京津唐地区水资源、矿产资源比珠江三角洲地区更丰富题型: 综合题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：1. A2. B解析：⑴珠三角地区承接发达国家和地区的产业转移，有助于产业升级；国家对珠三角的开放政策实施；地处沿海地区，距离港澳台等地区较近，这些条件都有助于工业化和城市化水平的提高，故A项正确；人口自然增长率高与工业化无关，故③错误；当地的工业基础薄弱，故⑤错误。⑵珠三角地区的产业基础较为薄弱，市场腹地较小，这些导致对外资吸引力的下降。据此可知答案为：（1）A；（2）B。知识点：
[知识点：]
区域工业化和城市化的推进过程产生的问题及解决措施"
"1567142626-1950","https://study.baidu.com/tiku","[题目]
右图表示不同地物辐射温度在一天内的变化状况。曲线①～④代表的地物分别可能是   （   ）A沙地、湖泊、林地、草地B沙地、草地、林地、湖泊C草地、沙地、湖泊、林地D草地、林地、沙地、湖泊题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：根据所学的海陆热力性质差异知识可知，水的热容量最大，陆地的热量最小。在所给的四种地物中，湖泊的热容量最大，沙地的热量最小。热容量越大，其温度的日较差越小，热容量越小，其温度的日较差越大。由此可以判定图中的①②③④分别代表的地物是沙地、草地、林地、湖泊，故选B知识点：
[知识点：]
遥感(RS)在资源普查、环境和灾害监测中的应用,区域可持续发展"
"1567142626-1947","https://study.baidu.com/tiku","[题目]
数字地球最基本的任务是(   )A全面、及时地提供真实可信的数据B提供各地的天气变化C提供每一个地球人的身体状况D提供世界经济发展的总趋势题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：数字地球的核心思想有两点：一是用数字化手段统一处理地球问题；二是最大限度地利用信息资源，并使普通百姓能够通过一定方式方便地获得人们想了解的有关地球的信息。因此数字地球最基本的任务是全面、及时地提供真实可信的数据。知识点：
[知识点：]
数字地球的含义,区域可持续发展"
"1567142626-1979","https://study.baidu.com/tiku","[题目]
规模宏大，举世瞩目的跨世纪特大型水利工程－－长江三峡工程建成后，对长江流域的经济发展和生态环境产生巨大的影响。据此完成下题：长江三峡水电站巨大的环境效益主要体现在（    ）①缓解华中、华北地区能源供应的紧张状况，减轻铁路运输的压力②产生的电能可创造巨大的价值③以清洁的水电替代火电，可大量减少火力发电产生的有害气体、废水和废渣④可防御长江中下游地区百年不遇的特大洪水A①②B②③C③④D②④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：三峡大坝最重要的功效，就是防洪，三峡电站最大的功能就是发电，而且是水电，相对而言，水电是清洁能源，所以C正确。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1968","https://study.baidu.com/tiku","[题目]
【环境保护】阅读材料，回答问题。怒江是我国尚待开发的大型水电能源基地之一，尚未开发的水能资源大多位于生态环境敏感区，下图中为规划中的梯级电站示意图，目前怒江水电开发计划备受争议。分析怒江水电开发建设对流域环境带来的不利影响。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：工程建设占用土地，砍伐和毁坏森林，植被破坏严重，使得流域生态环境恶化；改变水生生物的生长环境，阻断陆生生物的迁徙和交流；电站工程的修建过程加剧水土流失，增加河道的淤积；库区淹没和工程占用的耕地临时或永久地丧失耕种功能，库区水位的变化影响当地的农业灌溉系统；影响自然生态景观和库区内自然保护区的保护对象。解析：从工程建设的特点看，水电工程建设占用土地，砍伐和毁坏森林，植被破坏严重，使得流域生态环境恶化。大坝建设，改变水生生物的生长环境，阻断陆生生物的迁徙和交流。电站工程的修建过程加剧水土流失，增加河道的淤积。库区淹没和工程占用的耕地临时或永久地丧失耕种功能，库区水位的变化影响当地的农业灌溉系统。影响自然生态景观和库区内自然保护区的保护对象。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1957","https://study.baidu.com/tiku","[题目]
2017年5月4日我国北方地区遭遇今年最强沙尘天气，黄沙足迹遍布包括新疆、甘肃等10余省市，影响面积超过150万平方千米。在该日的风云四号卫星云图上出现一条明显的黄沙带。据此完成下列问题。1. 我国西北地区土地沙漠化严重的自然原因不包括（    ）A. 地处内陆，降水稀少B. 植被稀少，生态脆弱C. 大风频繁，蒸发旺盛D. 植被破坏，水蚀严重2. 与我国北方地区沙尘暴形成密切相关的天气系统是（    ）A. 暖锋B. 冷锋C. 气旋D. 准静止锋3. 风云四号卫星云图的获得主要利用的地理信息技术是（    ）A. RSB. GISC. GPSD. RV题型: 综合题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：1. D2. B3. A解析：（1）我国西北地区土地沙漠化严重的自然原因主要是地处内陆，降水稀少 ，植被稀少，生态脆弱，大风频繁，蒸发旺盛 。植被破坏是人为原因，干旱地区水蚀较弱，D错。（2）形成沙尘暴的主要是西北风，风速比较大，从西向东影响我国，属于冷气团推动暖气团移动，所以与我国北方地区沙尘暴形成密切相关的天气系统是冷锋。（3）风云四号卫星云图是利用卫星上的遥感器从高空拍摄到的卫星云图，卫星云图获得主要利用的地理信息技术是RS。据此可知答案为：（1）D   （2）B   （3）A知识点：
[知识点：]
常见的天气系统,遥感(RS)在资源普查、环境和灾害监测中的应用,区域可持续发展"
"1567142626-2021","https://study.baidu.com/tiku","[题目]
流域的地形、气候、水文特征以及矿产资源的蕴藏状况，决定了流域综合开发利用的方向，下列有关田纳西河流域的叙述，不正确的是(　　)A流域内多山，地形起伏较大，蕴藏着丰富的水力资源B属于亚热带气候，气候温暖湿润，夏秋季降水多，冬春季降水少C河流水系发达，支流众多D流域内矿产资源丰富题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：田纳西河流域受亚热带季风性湿润气候影响，受地形对降水的影响，该地区的降水量主要集中于冬春季节，夏秋季节少雨。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-2019","https://study.baidu.com/tiku","[题目]
田纳西河两岸能够形成一条“工业走廊”主要得益于（    ）A修大坝，使通航条件大为改善B旅游业带来经济收入C大规模的水电开发，促进了高耗能工业的发展D防治污染，提高田纳西河的水质题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：田纳西河流域的工业发展主要得益于河流水能资源的梯级开发，提供了大量而廉价的电力资源，故利于高耗能工业的发展。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1949","https://study.baidu.com/tiku","[题目]
下列遥感类型中，探测范围由大到小依次是（　　）A近地遥感、航空遥感、航天遥感B航天遥感、航空遥感、近地遥感C航空遥感、近地遥感、航天遥感D航空遥感、航天遥感、近地遥感题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：根据不同遥感类型的距地面远近可判断探测范围，距地面越远则探测范围越大，而比较三种类型，距地面又远到近为航天遥感、航空遥感、近地遥感。知识点：
[知识点：]
遥感(RS)在资源普查、环境和灾害监测中的应用,区域可持续发展"
"1567142626-2025","https://study.baidu.com/tiku","[题目]
河流梯级开发的必要水文条件是(　　)①河网稠密　②支流众多　③水量丰富　④河流落差大A①②B②③C③④D②④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：河流梯级开发的前提是水能资源丰富，而河流的水能资源主要从河流流量大，河流的落差大分析。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1973","https://study.baidu.com/tiku","[题目]
三峡工程的首要功能是防洪，并显著提高了库区下游的通航能力。题型: 判断题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：错误解析：本题考查三峡工程的综合效益。三峡工程的综合效益如下：效益作用过程主要受益区防洪三峡水库可以调节洪峰、拦蓄洪水中下游地区发电三峡水电站建成后将是世界上最大的发电站，将缓解输电区能源紧缺状况华中、华东地区航运三峡水库可加深加宽上游航道，使水流趋缓，改善长江的航运条件，促进东西部的物资流通上游供水、养殖三峡工程的兴建对中下游城市供水和农业灌溉、南水北调中线调水、库区水产养殖、旅游等方面有巨大的综合效益中下游地区、库区等所以三峡工程的首要功能是防洪，三峡工程对通航能力的改善主要是在上游地区，所以本题叙述错误。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1935","https://study.baidu.com/tiku","[题目]
冰岛火山喷发时，监测冰岛火山灰的扩散面积和浓度变化所利用的技术手段主要是（    ）A遥感技术B全球定位系统C地理信息系统D数字地球题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：遥感技术是人视力的延伸，它是侧重于收集信息的感知手段，通过飞机或卫星上携带的传感器接收地物辐射或反射的电磁波来获得信息，并经过简单处理后获得资料。知识点：
[知识点：]
遥感(RS)在资源普查、环境和灾害监测中的应用,区域可持续发展"
"1567142626-1997","https://study.baidu.com/tiku","[题目]
读图“经济发展与环境关系示意图”，图中A～B阶段的主要产业可能是（   ）A核工业B耕作农业C钢铁工业D电子工业题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：读图可知：根据在A—B阶段的发展中，随GDP的增长环境污染的程度超过了自然环境质量，且有加重趋势，故判断主要产业的环境污染可能较大，选C项钢铁工业。知识点：
[知识点：]
区域工业化和城市化的推进过程产生的问题及解决措施"
"1567142626-1943","https://study.baidu.com/tiku","[题目]
在搜救MH370航班期间，中国紧急调动10颗卫星进行搜索，采用的技术手段是（    ）AGPSBRSCGISDGPRS题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：搜救MH370侧重搜，主要是获取地面有关MH370的蛛丝马迹，是获取信息，采用的技术手段当然是遥感技术，也就是RS。故选B。知识点：
[知识点：]
遥感(RS)在资源普查、环境和灾害监测中的应用,区域可持续发展"
"1567142626-2031","https://study.baidu.com/tiku","[题目]
关于田纳西河与美国其他河流关系的叙述，正确的是(　　)A田纳西河是密西西比河支流俄亥俄河的一条流程最长、水量最大的分支B田纳西河是密西西比河上的一条一级支流C田纳西河是密西西比河支流阿肯色河的一条流程最长、水量最大的分支D田纳西河是密西西比河支流密苏里河的一条流程最长、水量最大的分支题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：田纳西河是俄亥俄河的一级支流，属于密西西比河的二级支流，故选A项。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1989","https://study.baidu.com/tiku","[题目]
关于田纳西河水系的特点的叙述，正确的是(     )A田纳西河水系发达，水量丰富，全部可以通航B田纳西河地形起伏大，河流落差大，因此通航里程短C田纳西河地形起伏大，河流落差大，因此水力资源丰富D田纳西河受亚热带气候影响，水量十分稳定题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：田纳西河流域受亚热带湿润性季风气候影响，降水量丰富，故水量丰富，水系发达，支流较多，通航里程较长，B对。流域内地形以山地、丘陵、平原为主，地形起伏大，落差大，所以不是全部可以通航，A错。水量大，落差大，水能资源丰富，C对。位于季风气候区，流量的季节变化明显，水量不稳定，季节变化大，D错。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1981","https://study.baidu.com/tiku","[题目]
对比长江三角洲地区，珠江三角洲具有的优势条件是（   ）A产业基础良好B毗邻港澳和东南亚地区C腹地范围广阔D技术水平高题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：与长江三角地区，珠江三角地区位于我国南部沿海地区，毗邻港澳和东南地区地区，地理位置优越；珠江三角洲地区受地形限制，腹地范围小，长江三角洲地区，经济发达，技术水平高，产业基础良好。知识点：
[知识点：]
区域工业化和城市化的推进过程产生的问题及解决措施"
"1567142626-1978","https://study.baidu.com/tiku","[题目]
图为某区域等高线图，回答下列问题。关于图中山脉东西两侧水系特征叙述正确的是（     ）A流域面积东部小、西部大B河床坡度东部缓、西部陡C流量季节变化东部小、西部大D东侧为内流河，西侧为外流河题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：因受山地的影响，流域面积东部大、西部小；西部主要为温带海洋气候，降水的季节变化小，所以河流流量的季节变化小；东西两侧都为外流河；而西部为沿岸山脉，所以河床坡度东部缓、西部陡。故选B。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1955","https://study.baidu.com/tiku","[题目]
不同地物在同一光谱波段上的反射率差异越大，越容易区分。图反映了甲、乙两类植物在生长期内两个波段上的反射率。在遥感影像上区分这两类植物，应该选择生长期内哪一天的影像最合适（   ）A①——第30天B②——第75天C③——第100天D④——第130天题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：解析读图可知，甲、乙两类植物的反射率在波段I和波段II中差异最大的均是①处，因此要在遥感影像上分区这两类植物，应选择生长期第30天的时候。据此可知答案为：A。知识点：
[知识点：]
遥感(RS)在资源普查、环境和灾害监测中的应用,区域可持续发展"
"1567142626-1928","https://study.baidu.com/tiku","[题目]
我国西北地区荒漠化防治的对策和措施是（　　）A在农区改善耕作与灌溉技术，推广节水农业B在牧区增加水井数量，保障牧草有充足水源C在缺水的流沙地区营造乔灌木结合的防沙林带D开发沼气，解决农牧区的能源问题题型: 单选题|难度: 一般|使用次数: 2|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：我国西北地区气候干旱，沙漠分布广，改善耕作，采取保护性耕作方式，提高灌溉技术，可以减少荒漠化面积的增加，A对。增加水井数量，有可能导致不合理灌溉，引发土壤的盐碱化，导致荒漠化面积增加，B错。乔木是生长在湿润地区的，生长耗水量大，西北地区缺水，营造乔灌木结合的防沙带，会导致缺水问题更严重，荒漠化面积扩大，C错。在西北地区开发沼气，一是原料问题，这里是牧区，作物秸秆、草等都是牲畜饲料，不便直接用来生产沼气。二是沼气生产需要在气温高的条件下，通过发酵过程来实现，西北地区纬度高，冬季气温低，不能生产沼气，所以也就无法解决能源问题，D错。知识点：
[知识点：]
荒漠化的防治,区域可持续发展,中国的西北地区和青藏地区"
"1567142626-2044","https://study.baidu.com/tiku","[题目]
下图示意世界某区域甲河流域有大面积的黑土区，干流建有多个梯级水电站。W 国曾是原苏联的工业基地和粮仓。2013 年新疆生产建设兵团等与W国有关方面签署协议，可在甲河流域大规模种植粮食。下表为甲河干流梯级水电站开发前后的流量分配比例1. 说出甲河流域的地势特点，简析甲河径流量主要来自N市以上河段的自然原因。2. 与新疆比，分析甲河流域发展种植业更为有利的条件。3. 简析甲河干流梯级开发水电站对W国农业生产的有利影响。题型: 综合题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：1. 特点：由（西）北向（东）南倾斜。与N市以下河段相比，以上河段：支流较多，流域面积较大；降水较多；纬度较高，气温较低，蒸发较弱。(或:冬季积雪量大)2. 与新疆比，甲河流域：降水较多；水源丰富；黑土广布，土壤肥沃；风沙危害少；工农业基础好；近海，有河流和港口，水运方便，利于农产品运输。3. 提供较稳定的水源，缓解夏秋季农业用水的不足；改善了河流通航条件，利 于农产品运输；或（库区适宜发展水产业；调节径流，防御旱涝灾害。解析：⑴判断河流水量来源可以根据支流数量、降水量的多少和纬度的高低等因素来判断，甲河径流量主要来自N市以上河段的支流较多，流域面积较大；降水较多；纬度较高，气温较低，蒸发较弱，所以甲河径流量主要来自N市以上河段。⑵比较两个区域农业发展条件要先对区域进行综合分析，然后根据要求对分析内容选择性的列举比较，与新疆比，甲河流域发展种植业更为有利的条件是甲河流域：降水较多；水源丰富；黑土广布，土壤肥沃；风沙危害少；工农业基础好；近海，有河流和港口，水运方便，利于农产品运输。⑶W国是乌克兰，甲河干流开发梯级水电站对W国农业生产的有利影响主要包括提供稳定的水源、提供廉价的水电、改善通航条件、适宜发展水产业、防御旱涝灾害等。据此可知答案为：（1）特点：由（西）北向（东）南倾斜。与N市以下河段相比，以上河段：支流较多，流域面积较大；降水较多；纬度较高，气温较低，蒸发较弱。(或:冬季积雪量大)。（2）与新疆比，甲河流域：降水较多；水源丰富；黑土广布，土壤肥沃；风沙危害少；工农业基础好；近海，有河流和港口，水运方便，利于农产品运输。（3）提供较稳定的水源，缓解夏秋季农业用水的不足；改善了河流通航条件，利 于农产品运输；或（库区适宜发展水产业；调节径流，防御旱涝灾害。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1930","https://study.baidu.com/tiku","[题目]
【环境保护】阅读材料，回答问题。石漠化是发生在喀斯特地貌区的土地退化现象。如下图所示。主要分布在我国西南地区，尤以贵州省最为严重。石漠化的成因既有自然因素也有人为因素，自然原因是石漠化形成的基础条件，喀斯特地区的碳酸盐岩易淋溶、成土慢，加上山高坡陡，气候温暖、雨水丰沛而集中，使碳酸盐岩侵蚀作用明显等。分析西南地区石漠化的人为成因，并提出综合治理的建议。题型: 简答题|难度: 一般|使用次数: 1|纠错复制收藏到空间加入选题篮查看答案解析答案：人为原因：过度樵采、不合理的耕作方式(刀耕火种、陡坡播种、广种薄收等)、过度开垦、乱砍滥伐、乱放牧等。治理建议：第一，加强林地建设，做好水土保持——退耕还林、封山育林、荒山造林，种植防护林；第二，开展扶贫开发等生态工程、关注人畜饮水、转变当地人生产、生活方式、必要时实施生态移民；第三，调整石漠化地区能源结构，开发沼气、水能、太阳能和生物能等新能源。解析：本题主要推测石漠化的人为原因。石漠化的人为原因主要是对地表植被的破坏和不合理的耕作方式，过度樵采、过度开垦、乱砍滥伐、过度放牧等都会造成植被的破坏等。针对原因，治理石漠化需要注意做好保持水土、进行产业结构调整、寻找替代能源这几个方面。知识点：
[知识点：]
荒漠化的防治,区域可持续发展"
"1567142626-1956","https://study.baidu.com/tiku","[题目]
读图1. 以下图层组合最适合用遥感（RS）技术获取信息的是：（    ）A. ①②④B. ①③⑤C. ③④⑥D. ②③⑥2. 进行农业适宜性评价可以利用的图层组合是：（    ）A. ①②④⑤B. ②③④⑥C. ②③④⑤D. ①③⑤⑥题型: 综合题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：1. A2. B解析：（1）地表地物的感知数据获取可以使用遥感技术，据此选A。（2）进行农业适宜性评价需要考虑农业自然条件如气候、土壤、地形、水源等，涉及②③④⑥，选B。据此可知答案为：（1）A   （2）B知识点：
[知识点：]
遥感(RS)在资源普查、环境和灾害监测中的应用,区域可持续发展"
"1567142626-1945","https://study.baidu.com/tiku","[题目]
联合国世界气象组织(WMO)称，北冰洋海冰2012年消融面积比美国还大(下图)，监测北冰洋海冰面积变化速度的地理信息技术是(　　)AGPSBGISCRSDGPRS题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：遥感技术探测范围广，可以连续地监测，最适宜北冰洋海冰面积的动态监测。知识点：
[知识点：]
遥感(RS)在资源普查、环境和灾害监测中的应用,区域可持续发展"
"1567142626-1999","https://study.baidu.com/tiku","[题目]
图示意某流域开发的三个阶段（a）和三条流量变化曲线（b）。读图回答题。该流域开发过程中（ ）A降水量增加B蒸发量增加C下渗减少D地表径流减少题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：图1中Ⅰ到Ⅲ三个阶段显示两个明显特征，图中植被覆盖率减少，居民点增加，可以推知该地降水量减少，但由于居民点增加，用水量增多，蒸发量会减少，地表径流由于植被的减少，水保持作用减弱，使地表径流增加，因此下渗减少，故为C。本题考查流域开发对地理环境的影响，同时考查人类活动对地理环境的影响，主要考查考生读图能力和调动运用知识分析解决问题的能力。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-2001","https://study.baidu.com/tiku","[题目]
城市发展的基本动力是(    )A人口的不断增加B经济的不断增长C工业的不断集聚D农业的不断增加题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：经济的不断增长，使城市提供就业机会多，工资待遇高，生活水平高，吸引力大，所以人口向城市转移多，因此城市发展的基本动力是经济的不断增长。故选B。知识点：
[知识点：]
区域工业化和城市化的推进过程产生的问题及解决措施"
"1567142626-2032","https://study.baidu.com/tiku","[题目]
田纳西河流域的气候类型及对应的植被是（ ）A温带大陆性气候——温带草原带B地中海气候——亚热带常绿硬叶林带C亚热带季风性湿润气候——亚热带常绿阔叶林带D亚热带季风性湿润气候——亚热带常绿硬叶林带题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：田纳西河流域位于美国的东南部，由于海陆热力性质差异，而形成亚热带季风性湿润气候，对应的植被为亚热带常绿阔叶林带；注意区别“亚热带常绿硬叶林带”是地中海气候下的自然带，该气候类型分布于大陆西岸。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1934","https://study.baidu.com/tiku","[题目]
下列技术，关键装置为传感器的是（    ）A遥感技术B地理信息技术C全球定位技术D电子通信技术题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：遥感的关键装置是一种被称为传感器的仪器。从传感器接收信息到遥感信息应用的全过程，称为遥感技术。故选A。据此可知答案为：A。知识点：
[知识点：]
遥感(RS)在资源普查、环境和灾害监测中的应用,区域可持续发展"
"1567142626-2038","https://study.baidu.com/tiku","[题目]
下关于田纳西河流域的叙不正确的是(   )A山地的生态环境直接影响该河流的水量和水质B河谷平原是生态环境保护的重点C河谷平原是流域中开发利用的主要部分D流域内蕴藏着丰富的水力资源题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：田纳西河流域开发的核心是水能资源的梯级开发，故主要位于河流的上中游山地、丘陵地带，故C项错误。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-2013","https://study.baidu.com/tiku","[题目]
田纳西河流域自19世纪后期环境恶化的原因的叙述，正确的是(         )A由于人口激增，对资源的大规模掠夺式开发B长期高强度种植玉米，造成土地退化C为了获取炼钢用的木炭，大片伐林，造成水土流失D炼钢企业大量排放二氧化硫，形成酸雨题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：田纳西河流域位于美国的东南部，受亚热带湿润性气候影响，为美国主要的棉花带分布区，在19世纪，该地区主要的生产活动为农业生产，但由于长期的掠夺式开发而导致“黑风暴”肆虐。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
