web-scraper-order,web-scraper-start-url,item
"1566201591-897","https://study.baidu.com/tiku","[题目]
胡锦涛总书记在“七一”讲话中指出，实践发展永无止境，认识真理永无止境，理论创新永无止境。党和人民的实践是不断前进的，指导这种实践的理论也要不断前进。中国特色社会主义道路必将在党和人民的创造性实践中不断拓展，中国特色社会主义制度必将在深化改革、扩大开放中不断完善。这一过程必将为理论创新开辟广阔前景。在新的历史条件下坚持马克思主义，关键是要及时回答实践提出的新课题，为实践提供科学指导。从概念的外延来看，真理和科学理论的关系是（        ）A全同关系B属种关系C交叉关系D反对关系题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-902","https://study.baidu.com/tiku","[题目]
系鞋带太麻烦，人们发明了拉链。鞋带不值多少钱，而手工制作的拉链价格很高，销路不好。后来，有人把拉链用到钱包上。有了这种新用途，拉链逐渐受到人们的关注。于是，夹克衫、被罩等都用上了拉链。治疗腹膜炎，经常要开刀去脓。有的医生把“拉链”安到患者的肚皮上，减轻了患者的痛苦。材料表明                  (    )A发散思维的思路具有变通性B发散思维的过程具有流畅性C发散思维具有收敛性D发散思维的结果具有独特性题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-868","https://study.baidu.com/tiku","[题目]
清代文学评论家金圣叹说：“天下妙士，必有妙眼，渠见妙景，便会妙手写出来……无他，只因妙手所写纯是妙眼所见，若眼未有见，他决不肯放手便写，此良工之所永异于俗工也。”这句话揭示了（      ）A耳听为虚，眼见为实B艺术创作是胸有成竹的展现C社会实践是艺术创作的来源D艺术创作是感觉和想象的融合题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
结合实践，善于创新,文化创新的意义,文化创新的源泉和动力"
"1566201591-790","https://study.baidu.com/tiku","[题目]
解决低收入家庭住房困难，要坚持立足国情，满足基本住房需要；统筹规划，分步解决；政府主导，社会参与；统一政策，因地制宜；省级总负责，市县抓落实。材料告诉我们要                                               (　　)  ①坚持从实际出发，实事求是　  ②掌握系统分析的方法
③树立求真务实的精神　        ④坚持思维创新的整体性A①②③B②③④C①③④D①②③④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-898","https://study.baidu.com/tiku","[题目]
下面叙述正确的是(　　)  ①归纳推理是由特殊到一般的推理　②归纳推理是由一般到特殊的推理　③演绎推理是由一般到特殊的推理　④类比推理是由特殊到一般的推理　⑤类比推理是由特殊到特殊的推理A①②③B②③④C②④⑤D①③⑤题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-789","https://study.baidu.com/tiku","[题目]
假言判断的前件，后件所反映的事物之间存在的关系（     ）   ①充要条件  ②必要条件 ③充要条件和必要条件　④无条件A①②③B①②④C②③④D①③④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-682","https://study.baidu.com/tiku","[题目]
材料一：在我国，有人算过一笔账，高污染企业每吨废水的治理成本一般在1.2-1.8元，偷排每日的净收益往往能达到几十万元，而环保部门依法最高罚款限额仅为10万元。这样，环保执法常常会陷入“排污——查处——罚款——继续排污——继续查处——继续罚款——再继续排污”的怪圈。有的执法部门“以罚代法”，在有些领域甚至还存在法律空白。
发展环保产业是搞好环境保护工作的重要环节。与发达国家相比，我国环保产业的发展依然存在很多问题，主要体现在：创新能力不足，缺乏核心技术；规模偏小、产业集中度低，市场化程度不高，许多建设项目由政府补贴营运；产业政策亟待完善，标准体系不健全，在国际规则和人才的储备等方面尚未完全适应国际环保市场的发展需要。
材料二：1989年12月，七届全国人大常委会第十一次会议通过《环境保护法》；1995年至2011年，全国人大代表共有2474人次提出修改环境保护法的议案78件，十一届全国人大常委会将修改环境保护法列入五年立法规划论证项目；2011年，全国人大成立环境保护法修改小组，多次听取环保部等有关部门和专家的意见，并分赴各地进行调研和召集部分全国人大代表进行研讨；2012年8月至2013年10月，全国人大常委会三次审议环境保护法修正案（草案），两次在中国人大网站上公开征求意见，共有10404人次提出14082条意见；2014年4月，第十二届全国人大常委会第八次会议表决通过了新的《环境保护法》；2015年1月1日，新修订的《环境保护法》开始正式施行。1.结合材料一，概括我国环境保护方而存在的主要问题，运用经济生活的有关知识，对我国环保产业的发展提出合理化建议。1.结合材料二，运用政治生活的有关知识，说明全国人人常委会是怎样立法的。题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
民主集中制,结合实践，善于创新,市场配置资源,宏观调控"
"1566201591-893","https://study.baidu.com/tiku","[题目]
我国长江三角洲地区经济发达，但能源短缺、污染严重，西部地区能源丰富、经济落后，国家决定实施西气东输计划。这个计划的实施，要考虑多处气源联网互供、大型地下储气库、高质量管道、数字化管理等很多问题。还考虑到这个计划的未来发展。国家实施西气东输计划，从思维方法上说明了(   )A辩证思维强调整体性思维，否认部分B强调动态性思维，排斥相对静态思维C辩证思维用联系的、发展的、全面的观点看问题D只要坚持辩证思维，就能认清一切事物题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
运用辩证思维方法"
"1566201591-771","https://study.baidu.com/tiku","[题目]
有位老人与一个猎人是朋友。一天，猎人送给他一只野兔，老人当即将兔子做成美味，招待猎人。几天后，有五六个人找上门来，自称是送兔子猎人的朋友。老人便拿出剩下的兔子汤，招待了他们。没过几天，又来了八九个人，自称是猎人的朋友的朋友。面对一帮无赖，老人端上一盆洗碗水让他们喝，说：“既然是送兔子的朋友的朋友的朋友，就应该喝兔子汤的汤！”

从传递性角度看，那些无赖使用的是什么关系？老人的智慧表现在哪儿？题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-787","https://study.baidu.com/tiku","[题目]
“人”这个概念，一方面舍去了不同人的男女老少等个性特征，只抓住“人”所共有并且区别于其他事物的本质属性；另一方面，又不专指某个具体对象(如张三或李四)，而指所有的“人”。这表明(   )  ①概念具有抽象性　②概念具有生动性　③概念具有概括性　④思维具有间接性A①②B②③C①③D①③④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-770","https://study.baidu.com/tiku","[题目]
三百多年前，人们就发现人在生病时，体温一般要升高，但那时并没有办法准确地测出体温上升的幅度。于是，医生就请教了当时素有盛名的科学家伽利略来解决这个问题。伽利略设计了许多方案，都失败了。有一次，他给学生上实验课，他边操作边讲解，并向学生提问：“当水温升高时，水为什么会在容器内上升？”“由于水热胀冷缩的缘故。”学生做出了正确的回答。突然，这个回答启示了伽利略，他心中一亮：“反过来，从水的体积的变化，不也就能测出温度的变化了吗？”于是，伽利略制成了世界上第一支温度计。问题探究

第一支温度计的发明过程主要体现的思维方式是什么？这种思维方式有什么特征？如何捕捉这种思维方式？题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-719","https://study.baidu.com/tiku","[题目]
一、我国是一个社会主义国家，又是一个发展中的国家。所以，我国是一个发展中的社会主义国家。二、如果是杀人凶手，则必进入过犯罪现场。某青年人进入过犯罪现场，所以，某青年人是杀人凶手。

上述推理分别属于哪种推理？是否正确？为什么？题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-879","https://study.baidu.com/tiku","[题目]
“灵感不会光顾毫无准备的头脑”理解正确的（    ）  ①灵感是创造者经过长期的努力，付出巨大的脑力劳动（有时还伴有艰苦的实践），经过反复的酝酿和构思才出现的                  
②灵感的产生是人的全部精神力量和高度的积极性集中的结果
③是在人的注意和兴趣全神贯注、思维活动排除一切干扰、情绪状态为思考提供最佳背景的情况下出现的
④灵感就是突发奇想。A①②③B②③④C①②④D①②③④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-829","https://study.baidu.com/tiku","[题目]
钱学森很注意捕捉灵感，发挥灵感的神奇作用。他认为，灵感的出现常常带给人们渴望已久的智慧之光。下列关于灵感的认识，正确的是 (　　)A灵感的捕捉是以合理想象为基础的B外因是获得灵感的决定性因素C捕捉灵感必须充分发挥人的主观能动性D思维创新是灵感的源泉题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
结合实践，善于创新"
"1566201591-853","https://study.baidu.com/tiku","[题目]
逆向思维的必要性是（      ）  ①事物具有复杂的相反相成的性质和功能　②人们已经认识到的只是其中的一部分
③为了认识事物可能具有的其他性质与功能，人们往往有意识地进行逆向思维　 
④逆向思维是一种解决问题的最好的方法A①②③④B①③④C②③④D①②③题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-733","https://study.baidu.com/tiku","[题目]
“一个人只有刻苦学习而又方法得当，他才会学有所成；小王学无所成；所以小王或者未刻苦学习，或者方法不得当。”

这一推理是否正确，如不正确，它违反了什么规则？犯了何种逻辑错误？题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-867","https://study.baidu.com/tiku","[题目]
下列说法中不违反不矛盾律的是(　　)  ①云霞满天，晴空万里，真是大好春光啊
②那个青年将近20多岁
③有人认为《红楼梦》是文学精品，有人认为《红楼梦》不是文学精品
④填报志愿时，有人说：“有个人志愿不应该，没有个人志愿也不应该。”A①②B③④C①③D②④题型: 单选题|难度: 困难|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：知识点：
[知识点：]
遵循形式逻辑的要求"
"1566201591-777","https://study.baidu.com/tiku","[题目]
运用非线性思维的依据是                                                                           (　　)  ①现代科学的发展已充分表明：世界是复杂的，自然界、社会和思维都是复杂的　
②事物是由部分构成的整体，整体就是由部分相加而成的　
③整体并非是由部分简单相加而成，而是各部分相互作用的结果　
④任何事物都是复杂的A①④B②③C①③D②④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-753","https://study.baidu.com/tiku","[题目]
现在，市场上有许多新产品都是根据人们的“希望”研制出来的。例如，有一位企业家调查了用户对钢笔的希望：希望钢笔出水顺利；希望一支笔可以写出两种以上的颜色；希望不沾污纸面；希望能粗能细；希望笔尖不开裂；希望不用打墨水；希望省去笔套等等。这位企业家从中选出“希望省去笔套”这一条，研制出一种像圆珠笔一样可以伸缩的钢笔，从而省去了笔套。从思维方法的角度看，你是如何理解该企业家这种发明创造方法的？题型: 简答题|难度: 困难|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-752","https://study.baidu.com/tiku","[题目]
1915年4月22日，德军和英法联军在比利时的伊普雷发生激战。德军于上风头使用了180吨液态氯攻击对方阵地，致使英法联军1.5万人中毒，5 000多人丧命。毒气区的大量家禽、野生动物也遭厄运。但令人惊奇的是唯有野猪安然无恙。后经科研人员的多次实验观察，野猪并没有抗毒、解毒的腺细胞，而是发挥了拱土的天赋才幸免于难的。原来，当毒气袭来时，野猪的呼吸道受到毒气的刺激，野猪不堪忍受，就拼命用嘴巴拱土，把土拱起后，将嘴埋在松软的泥土里。含有毒气的空气通过土壤大小不同的疏松颗粒时，毒气被土壤颗粒吸附，而野猪吸到的是经过净化的空气。科研人员由此受到启发，根据这一原理找到了既能吸附有毒物质又能畅通空气的木炭，并很快设计制造出世界上首批防毒面具。试分析科研人员是运用怎样的思维方式发明防毒面具的？并写出科研人员的设计思路。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-773","https://study.baidu.com/tiku","[题目]
鲁迅说：“天才们无论怎样说大话，归根结底，还是不能凭空创造。描神画鬼，毫无对证，本可以专靠了神思，所谓‘天马行空’似的挥写了，然而他们写出来的，也不过是三只眼，长颈子，就是在常见的人体上，增加了眼睛一只，增长了颈子二三尺而已。”我们由此得到的启示是 (   )A科学思维追求认识的客观性B科学思维追求认识的精确性C科学思维的结论具有可检验性D科学思维的结果具有普适性题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
结合实践，善于创新"
"1566201591-769","https://study.baidu.com/tiku","[题目]
“生物入侵”指进入某个地区的外来生物物种打破了原地区的生态平衡。人们越来越多地关注引发非良性效果或难预料效果的生物入侵事件。例如，桉树的突出特点之一是能够通过叶面的蒸腾作用，将大量地下水快速地输送到大气中，当地下水位下降时它的根系又能够快速随地下水位的变化向深处生长，因此它有“地下抽水机”的绰号。桉叶油有一定的经济价值。桉树生长在澳大利亚东部沿海和东南部分地区，有良好的生态效益，引种到我国的云贵高原后却引发了令人头痛的生态问题——生长地区的地下水水位大幅下降，桉树林内及附近草本和灌木大量枯死。运用还原论知识说明，从桉树引种事件我们能得到怎样的启示。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-757","https://study.baidu.com/tiku","[题目]
1932年2月，英国发现许多炮台上的炮瞄雷达有时突然受到干扰。经过科学工作者的多次研究，发现每当各个炮瞄雷达对准太阳时，才会受到同样的干扰，而当太阳上出现“黑子”、“耀斑”时，干扰就更强。这时才真相大白，原来干扰来自太阳，太阳时刻也在发射着无线电波。分析上述材料运用了哪种探求因果关系的方法。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-827","https://study.baidu.com/tiku","[题目]
由于身体和心理的原因，部分中学生存在一种逆向思维的心态，拒绝与家长沟通，排斥与老师交流。你认为应当怎样看待这一现象                                       (　　)A这是社会发展潮流所致B这种逆向心理“倒着来”“顶着干”没有什么不好C这种逆向思维心态应当合“理”D这种逆向思维心态是极其错误的题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-678","https://study.baidu.com/tiku","[题目]
2015年10月，十八届五中全会审议通过了《中共中央关于制定国民经济和社会发展第十三个五年规划的建议》。阅读材料，回答问题。
材料一：“十三五’’时期是全面建成小康社会决胜阶段。全面建成小康社会，从根本上说是发展问题。发展理念是否对头，决定着发展的成败。全会强调，实现“十三五”时期发展目标，破解发展难题，厚植发展优势，必须牢固树立创新、协调、绿色、开放、共事的发展理念。这是“十三五”乃至更长时期我国发展思路、发展方向和发展着力点的集中体现，也是改革开放30多年来我国发展经验的集中体现。坚持创新发展、协调发展、绿色发展、开放发展、共享发展，是关系我国发展全局的一场深刻变革。
材料二：农业现代化是国家现代化的基础和支撑。西部某县是一个传统的农业大县，在推进农业现代化的过程中，面临着不少难题：农业科技总体落后且科技成果转化率偏低；农业产业化程度低，缺乏龙头企业，产销存在脱节问题；一线农民年龄偏大，知识水平偏低，现代科技接受能力较弱；人们对农业的认识大多还停留在生产农产品、提高单产上，生态农业、观光农业、特色农业等现代农业的理念仍然滞后。该县学习了十八届五中全会精神之后，决心坚持创新发展，积极推进农业现代化进程。1.结合材料一，运用中国共产党的相关知识，分析说明党提出的五大发展理念对决胜全面建成小康社会的重要意义。1.结合材料二，从经济生活角度，分析说明该县应怎样坚持创新发展以推进农业现代化。1.共享发展是社会主义的本质要求。十八届五中全会提出了实现共享发展的几个目标：实施脱贫攻坚工程、提高教育质量、促进就业创业、缩小收入差距等。请你选择其中一个目标作为主题，围绕这个主题提三点建议，并简要说明其理论依据。题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
结合实践，善于创新,市场经济,中国共产党的性质、宗旨和指导思想,中国共产党领导和执政地位的确立"
"1566201591-740","https://study.baidu.com/tiku","[题目]
某人请客，见主客迟迟未到，便焦急地说：“唉，该来的没来。”来陪客的人一听，有的坐不住走了。见主客还未到，又有陪客走了，他更着急，脱口而出：“不该走的走了。”话音刚落，所有的客人都走了。此人傻了：“我错在哪儿了？”此人请客失败，问题出在哪里？你能纠正他的错误吗？题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-799","https://study.baidu.com/tiku","[题目]
细胞究竟是怎样分裂的？1879年，德国生物学家弗莱明发现，细胞核内散布着微粒状的特殊物质，可以用某种红染料将之染色。他对染色的物质进行观察，成功地看到了细胞分裂过程中的一些变化。弗莱明把处在不同分裂期的各种细胞(一个个静止的画面)串在一起，便构成了细胞分裂过程的动态“电影”。由此，他发现了细胞有丝分裂的整个演化过程。弗莱明发现细胞有丝分裂的过程的思维方式是                                                 (   )A整体性的辩证思维B分析的方法C观察法D综合的方法题型: 单选题|难度: 困难|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-690","https://study.baidu.com/tiku","[题目]
处于新旧转轨转型的变革时期,由于种种原因,道德领域的问题之多超乎寻常,无序混乱的现象不少,失德、败德的行为接二连三,其严峻性和严重性前所未有,但道德进步的趋势是明确的,整个社会的道德本质和主流是向真、向善、向美的。解决面临的种种道德问题,显然不能回到过去的年代和体制下来把问题消灭掉,唯一正确可行的方法是要用改革的思路、发展的办法去认识、去解决。1.这段话体现的思维方法是？（  ）A.逆向思维B.局部思维C.辩证思维D.形而上学思维1.上述材料体现了这种思维方法的什么特征?题型: 综合题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
运用辩证思维方法"
"1566201591-877","https://study.baidu.com/tiku","[题目]
材料中使用的方法是                                                                                  (　　)A求同法B求异法C求同求异并用法D共变法题型: 单选题|难度: 困难|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-691","https://study.baidu.com/tiku","[题目]
有一天，牛顿坐在苹果树下思考问题，一个苹果从树上落下，引起牛顿的思索，苹果在空间，哪个方向都可飞去，为什么偏偏坠向地面，一定是地面和苹果的相互吸引，整个宇宙都会有引力的作用。由此牛顿发现了万有引力定律。后来，牛顿还从万有引力规律又描绘了宇宙万物的运动景象。1.从苹果落地到发现万有引力规律这是思维的什么阶段？从万有引力规律到描绘宇宙万物的运动景象又是思维的什么  阶段？1.这两个阶段在人们认识世界和改造世界的过程中的关系怎样？题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：【分析】本题考查思维具体的基础知识。【点评】难度适中。

【分析】本题考查思维具体的基础知识。【点评】难度适中。

知识点：
[知识点：]
树立科学思维的观念"
"1566201591-865","https://study.baidu.com/tiku","[题目]
人们无法通过打开正常人的大脑而直接观察和研究活生生的思维过程，因此哲学和科学在研究思维时主要运用                  (　　)A通过语言来研究思维B黑箱方法C发散思维法D聚合思维法题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-778","https://study.baidu.com/tiku","[题目]
桌子，既包括木桌、石桌，也包括圆桌、方桌或书桌、饭桌等。而桌子这个概念是所有的桌子的共同本质，即“有桌面，有支柱，能够在上面放置东西或进行操作”。而不管它是木头的还是石头的，不管它是方的还是圆的，也不管它是书桌还是饭桌。这表明概念具有(　　)  ①整体性    ②概括性    ③抽象性    ④系统性A①②B③④C①④D②③题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-848","https://study.baidu.com/tiku","[题目]
在直言判断划分中，不需要量项的是(　　)A全称判断B特称判断C肯定判断D单称判断题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-727","https://study.baidu.com/tiku","[题目]
2011年3月，备受瞩目的药家鑫涉嫌故意杀人案在西安市中级人民法院开审。自此案开庭以来，网上一片“喊杀”之声。这种情绪也波及了药家鑫的辩护律师。在网站的留言板上，最受追捧的前五条留言，有三条直接指向律师，随之附送的都是“讼棍”、“没人性”、“禽兽不如”等字眼。运用有关逻辑知识，分析“药家鑫是坏人，还要有辩护律师为其辩护，好像坏人犯错还有理一样”。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-779","https://study.baidu.com/tiku","[题目]
复合判断包括（      ）   ①假言判断  ②选言判断  ③简单判断　④联言判断A①②③B②③④C①②④D①③④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-765","https://study.baidu.com/tiku","[题目]
指出下列推理采用的推理方法，并作简要说明。(1)成功不是有保证的，所以成功是没有保证的。(2)有的妇女是干部，所以，有的干部是妇女。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-738","https://study.baidu.com/tiku","[题目]
2010年2月10日，人民网载文指出，近年来，随着信息传播技术和传播工具的进一步发展，更多的人可以随时更方便地获取全国各地的天气预报信息，并且我们也发现如今的天气预报准确率越来越高。天气预报员制作天气预报的过程实际上是一个收集、整理信息进行思维决策的过程。对于重大灾害性天气预报，预报员的结论又是各级领导对社会公众指导和进行防灾活动决策的前提，因此，预报员的预报结论负有重大的社会责任，必须慎重地作出。这就要运用科学决策。科学的预报思维是预报员对于预报对象，运用专业知识，通过常规和非常规性分析，运用判断进行的综合思维。经过一系列程序化的思维，目的是减少预报工作中的随意性，弥补技术和经验的不足，以清晰的科学逻辑思维制作更接近于实况的天气预报

从科学思维的角度，谈谈如何理解当今天气预报的准确率越来越高。题型: 简答题|难度: 困难|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-886","https://study.baidu.com/tiku","[题目]
唐代绘画理论家张彦远在《历代名画记》中说：“若复不为无益之事，则安能悦有涯之生？”意思是不干些“无聊的事”，如何能有趣地度过有生之年？如今，一大群创客正将“无聊之事”进行到底。“指纹对于每一个人来说都是独一无二的，如果用声音来表达每一个人指纹的独特性，应该是一件很有趣的事”，于是“指纹唱片机”便在杭州某大学生手中问世了。这些创客的存在（  ）。
①能够丰富市场供给，满足群众需求           
②有利于为经济发展培育新的增长点
③证明科技创新已不再是政府的专利           
④说明公司制是企业主要组织形式之一A①②B③④C①③D②④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
结合实践，善于创新,辩证法的革命批判精神与创新意识"
"1566201591-903","https://study.baidu.com/tiku","[题目]
公安人员在破案时，从各种现象、各类可疑人员中发现作案人员和作案事实。这是运用(　　)A形象思维B发散思维C聚合思维D辩证思维题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-711","https://study.baidu.com/tiku","[题目]
读下图，完成下列问题。

1.图一、图二分别是什么思维方式？1.结合实例，说明上述两种思维方式的关系。题型: 材料分析题|难度: 困难|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：【分析】准确的把握发散思维与聚合思维的区别与联系。【点评】有一定的难度。

【分析】准确的把握发散思维与聚合思维的区别与联系。【点评】有一定的难度。

知识点：
[知识点：]
树立科学思维的观念"
"1566201591-905","https://study.baidu.com/tiku","[题目]
“山穷水尽疑无路，柳暗花明又一村。”这句话形象地说明了人们创造活动中的一种________思维状态(   )A直觉B想象C灵感D形象题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-815","https://study.baidu.com/tiku","[题目]
浙江黄岩盛产柑橘，美国人对黄岩进行考察后，发现加利福尼亚州与黄岩的地形、土壤、水文、温度、湿度、光照等自然条件大致相同，便推断出黄岩的柑橘移植到加利福尼亚之后也能获得高产。事实证明果然如此。美国人运用的推理方式是（      ）A演绎推理B必然推理C类比推理D归纳推理题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-745","https://study.baidu.com/tiku","[题目]
业有限公司自主研发的新一代地下灌溉——根灌技术，解决了这一长期困扰我国农业生产的难题。根灌其核心技术为“管道及包含该管道的多功能节水灌溉装置”，该系统抗堵塞性能优良，灌水时表层土壤保持干燥，系统运行成本比滴灌每亩年节约75～86元；灌溉水利用率和肥料利用率比滴灌提高10%以上。在干旱荒漠区造林成活率达95%以上，林木生长量比地面灌溉增加15%。根灌技术的产生表现了聚合思维的什么特点？题型: 简答题|难度: 困难|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-722","https://study.baidu.com/tiku","[题目]
星期天，王珊、张丽、李玲一起上街。她们走到一电影院门前，看到买票的人排成很长的队。王珊立即提议说：“我们看电影吧，今天的电影一定很好看。”“你怎么知道？”张丽问。“你看好多人买票哦，如果买票的人很多，电影就一定好看。”王珊说。张丽接着说：“你的意思是说，如果买票的人不多，电影就不好看了？”王珊说：“我可没这个意思。”这时李玲插话了，她对张丽说：“王珊的确没这个意思。她只是说‘只有买票的人不多，电影才会是不好看的’。”请根据有关知识说明：张丽和李玲两个人中，谁正确地理解和转述了王珊的意思？题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-730","https://study.baidu.com/tiku","[题目]
在自然科学中，从激光物理学、量子混沌和气象学直到化学中的分子建模和生物学中对细胞生长的计算机辅助模拟，非线性复杂系统已经成为一种成功的求解问题方式。另一方面，社会科学也认识到，人类面临的主要问题也是全球性的、复杂的和非线性的。线性的思维方式以及把整体仅仅看作其部分之和的观点，显然已经过时。非线性和复杂性是物质、生命和人类社会进化的显著特征，要真正认识现实世界，把握世界的本质，就必须把注意力转向研究系统之间及系统构成要素之间的非线性相互作用。问题探究:材料体现了线形思维和非线性思维的哪些特点？ “还原论是错误的，只有复杂性思维才是科学的”，这种观点是否正确？题型: 简答题|难度: 困难|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
树立科学思维的观念"
